,word,sentiment,value
126500,texture,anticipation,0
126501,texture,disgust,0
126502,texture,fear,0
126503,texture,joy,0
126504,texture,negative,0
126505,texture,positive,0
126506,texture,sadness,0
126507,texture,surprise,0
126508,texture,trust,0
126509,thankful,anger,0
126510,thankful,anticipation,0
126511,thankful,disgust,0
126512,thankful,fear,0
126513,thankful,joy,1
126514,thankful,negative,0
126515,thankful,positive,1
126516,thankful,sadness,0
126517,thankful,surprise,0
126518,thankful,trust,0
126519,thanksgiving,anger,0
126520,thanksgiving,anticipation,0
126521,thanksgiving,disgust,0
126522,thanksgiving,fear,0
126523,thanksgiving,joy,1
126524,thanksgiving,negative,0
126525,thanksgiving,positive,1
126526,thanksgiving,sadness,0
126527,thanksgiving,surprise,0
126528,thanksgiving,trust,0
126529,thatch,anger,0
126530,thatch,anticipation,0
126531,thatch,disgust,0
126532,thatch,fear,0
126533,thatch,joy,0
126534,thatch,negative,0
126535,thatch,positive,0
126536,thatch,sadness,0
126537,thatch,surprise,0
126538,thatch,trust,0
126539,thaw,anger,0
126540,thaw,anticipation,0
126541,thaw,disgust,0
126542,thaw,fear,0
126543,thaw,joy,0
126544,thaw,negative,0
126545,thaw,positive,0
126546,thaw,sadness,0
126547,thaw,surprise,0
126548,thaw,trust,0
126549,theater,anger,0
126550,theater,anticipation,0
126551,theater,disgust,0
126552,theater,fear,0
126553,theater,joy,0
126554,theater,negative,0
126555,theater,positive,0
126556,theater,sadness,0
126557,theater,surprise,0
126558,theater,trust,0
126559,theatrical,anger,0
126560,theatrical,anticipation,0
126561,theatrical,disgust,0
126562,theatrical,fear,0
126563,theatrical,joy,0
126564,theatrical,negative,0
126565,theatrical,positive,0
126566,theatrical,sadness,0
126567,theatrical,surprise,0
126568,theatrical,trust,0
126569,theft,anger,1
126570,theft,anticipation,0
126571,theft,disgust,1
126572,theft,fear,1
126573,theft,joy,0
126574,theft,negative,1
126575,theft,positive,0
126576,theft,sadness,1
126577,theft,surprise,0
126578,theft,trust,0
126579,theism,anger,0
126580,theism,anticipation,0
126581,theism,disgust,1
126582,theism,fear,0
126583,theism,joy,0
126584,theism,negative,1
126585,theism,positive,0
126586,theism,sadness,0
126587,theism,surprise,0
126588,theism,trust,0
126589,theistic,anger,0
126590,theistic,anticipation,0
126591,theistic,disgust,0
126592,theistic,fear,0
126593,theistic,joy,0
126594,theistic,negative,0
126595,theistic,positive,0
126596,theistic,sadness,0
126597,theistic,surprise,0
126598,theistic,trust,0
126599,theme,anger,0
126600,theme,anticipation,0
126601,theme,disgust,0
126602,theme,fear,0
126603,theme,joy,0
126604,theme,negative,0
126605,theme,positive,0
126606,theme,sadness,0
126607,theme,surprise,0
126608,theme,trust,0
126609,theocracy,anger,0
126610,theocracy,anticipation,0
126611,theocracy,disgust,0
126612,theocracy,fear,0
126613,theocracy,joy,0
126614,theocracy,negative,0
126615,theocracy,positive,0
126616,theocracy,sadness,0
126617,theocracy,surprise,0
126618,theocracy,trust,0
126619,theocratic,anger,1
126620,theocratic,anticipation,0
126621,theocratic,disgust,0
126622,theocratic,fear,1
126623,theocratic,joy,0
126624,theocratic,negative,1
126625,theocratic,positive,0
126626,theocratic,sadness,1
126627,theocratic,surprise,0
126628,theocratic,trust,1
126629,theologian,anger,0
126630,theologian,anticipation,0
126631,theologian,disgust,0
126632,theologian,fear,0
126633,theologian,joy,0
126634,theologian,negative,0
126635,theologian,positive,0
126636,theologian,sadness,0
126637,theologian,surprise,0
126638,theologian,trust,0
126639,theological,anger,0
126640,theological,anticipation,0
126641,theological,disgust,0
126642,theological,fear,0
126643,theological,joy,0
126644,theological,negative,0
126645,theological,positive,0
126646,theological,sadness,0
126647,theological,surprise,0
126648,theological,trust,1
126649,theology,anger,0
126650,theology,anticipation,1
126651,theology,disgust,0
126652,theology,fear,0
126653,theology,joy,0
126654,theology,negative,0
126655,theology,positive,0
126656,theology,sadness,0
126657,theology,surprise,0
126658,theology,trust,0
126659,theorem,anger,0
126660,theorem,anticipation,0
126661,theorem,disgust,0
126662,theorem,fear,0
126663,theorem,joy,0
126664,theorem,negative,0
126665,theorem,positive,0
126666,theorem,sadness,0
126667,theorem,surprise,0
126668,theorem,trust,1
126669,theoretical,anger,0
126670,theoretical,anticipation,0
126671,theoretical,disgust,0
126672,theoretical,fear,0
126673,theoretical,joy,0
126674,theoretical,negative,0
126675,theoretical,positive,1
126676,theoretical,sadness,0
126677,theoretical,surprise,0
126678,theoretical,trust,0
126679,theory,anger,0
126680,theory,anticipation,1
126681,theory,disgust,0
126682,theory,fear,0
126683,theory,joy,0
126684,theory,negative,0
126685,theory,positive,0
126686,theory,sadness,0
126687,theory,surprise,0
126688,theory,trust,1
126689,therapeutic,anger,0
126690,therapeutic,anticipation,0
126691,therapeutic,disgust,0
126692,therapeutic,fear,0
126693,therapeutic,joy,1
126694,therapeutic,negative,0
126695,therapeutic,positive,1
126696,therapeutic,sadness,0
126697,therapeutic,surprise,0
126698,therapeutic,trust,1
126699,therapeutics,anger,0
126700,therapeutics,anticipation,0
126701,therapeutics,disgust,0
126702,therapeutics,fear,0
126703,therapeutics,joy,0
126704,therapeutics,negative,0
126705,therapeutics,positive,1
126706,therapeutics,sadness,0
126707,therapeutics,surprise,0
126708,therapeutics,trust,0
126709,thereabouts,anger,0
126710,thereabouts,anticipation,0
126711,thereabouts,disgust,0
126712,thereabouts,fear,0
126713,thereabouts,joy,0
126714,thereabouts,negative,0
126715,thereabouts,positive,0
126716,thereabouts,sadness,0
126717,thereabouts,surprise,0
126718,thereabouts,trust,0
126719,thereof,anger,0
126720,thereof,anticipation,0
126721,thereof,disgust,0
126722,thereof,fear,0
126723,thereof,joy,0
126724,thereof,negative,0
126725,thereof,positive,0
126726,thereof,sadness,0
126727,thereof,surprise,0
126728,thereof,trust,0
126729,therewith,anger,0
126730,therewith,anticipation,0
126731,therewith,disgust,0
126732,therewith,fear,0
126733,therewith,joy,0
126734,therewith,negative,0
126735,therewith,positive,0
126736,therewith,sadness,0
126737,therewith,surprise,0
126738,therewith,trust,0
126739,thermal,anger,0
126740,thermal,anticipation,0
126741,thermal,disgust,0
126742,thermal,fear,0
126743,thermal,joy,0
126744,thermal,negative,0
126745,thermal,positive,0
126746,thermal,sadness,0
126747,thermal,surprise,0
126748,thermal,trust,0
126749,thermocouple,anger,0
126750,thermocouple,anticipation,1
126751,thermocouple,disgust,0
126752,thermocouple,fear,0
126753,thermocouple,joy,0
126754,thermocouple,negative,0
126755,thermocouple,positive,0
126756,thermocouple,sadness,0
126757,thermocouple,surprise,0
126758,thermocouple,trust,0
126759,thermodynamics,anger,0
126760,thermodynamics,anticipation,0
126761,thermodynamics,disgust,0
126762,thermodynamics,fear,0
126763,thermodynamics,joy,0
126764,thermodynamics,negative,0
126765,thermodynamics,positive,0
126766,thermodynamics,sadness,0
126767,thermodynamics,surprise,0
126768,thermodynamics,trust,0
126769,thermometer,anger,0
126770,thermometer,anticipation,0
126771,thermometer,disgust,0
126772,thermometer,fear,0
126773,thermometer,joy,0
126774,thermometer,negative,0
126775,thermometer,positive,0
126776,thermometer,sadness,0
126777,thermometer,surprise,0
126778,thermometer,trust,1
126779,thermostat,anger,0
126780,thermostat,anticipation,0
126781,thermostat,disgust,0
126782,thermostat,fear,0
126783,thermostat,joy,0
126784,thermostat,negative,0
126785,thermostat,positive,0
126786,thermostat,sadness,0
126787,thermostat,surprise,0
126788,thermostat,trust,0
126789,thesaurus,anger,0
126790,thesaurus,anticipation,0
126791,thesaurus,disgust,0
126792,thesaurus,fear,0
126793,thesaurus,joy,0
126794,thesaurus,negative,0
126795,thesaurus,positive,0
126796,thesaurus,sadness,0
126797,thesaurus,surprise,0
126798,thesaurus,trust,0
126799,thesis,anger,0
126800,thesis,anticipation,0
126801,thesis,disgust,0
126802,thesis,fear,0
126803,thesis,joy,0
126804,thesis,negative,0
126805,thesis,positive,0
126806,thesis,sadness,0
126807,thesis,surprise,0
126808,thesis,trust,0
126809,thick,anger,0
126810,thick,anticipation,0
126811,thick,disgust,0
126812,thick,fear,0
126813,thick,joy,0
126814,thick,negative,0
126815,thick,positive,0
126816,thick,sadness,0
126817,thick,surprise,0
126818,thick,trust,0
126819,thicken,anger,0
126820,thicken,anticipation,0
126821,thicken,disgust,0
126822,thicken,fear,0
126823,thicken,joy,0
126824,thicken,negative,0
126825,thicken,positive,0
126826,thicken,sadness,0
126827,thicken,surprise,0
126828,thicken,trust,0
126829,thickening,anger,0
126830,thickening,anticipation,0
126831,thickening,disgust,0
126832,thickening,fear,0
126833,thickening,joy,0
126834,thickening,negative,0
126835,thickening,positive,0
126836,thickening,sadness,0
126837,thickening,surprise,0
126838,thickening,trust,0
126839,thicket,anger,0
126840,thicket,anticipation,0
126841,thicket,disgust,0
126842,thicket,fear,0
126843,thicket,joy,0
126844,thicket,negative,0
126845,thicket,positive,0
126846,thicket,sadness,0
126847,thicket,surprise,0
126848,thicket,trust,0
126849,thickness,anger,0
126850,thickness,anticipation,0
126851,thickness,disgust,0
126852,thickness,fear,0
126853,thickness,joy,0
126854,thickness,negative,0
126855,thickness,positive,0
126856,thickness,sadness,0
126857,thickness,surprise,0
126858,thickness,trust,0
126859,thief,anger,1
126860,thief,anticipation,0
126861,thief,disgust,1
126862,thief,fear,1
126863,thief,joy,0
126864,thief,negative,1
126865,thief,positive,0
126866,thief,sadness,1
126867,thief,surprise,1
126868,thief,trust,0
126869,thimble,anger,0
126870,thimble,anticipation,0
126871,thimble,disgust,0
126872,thimble,fear,0
126873,thimble,joy,0
126874,thimble,negative,0
126875,thimble,positive,0
126876,thimble,sadness,0
126877,thimble,surprise,0
126878,thimble,trust,0
126879,thin,anger,0
126880,thin,anticipation,0
126881,thin,disgust,0
126882,thin,fear,0
126883,thin,joy,0
126884,thin,negative,0
126885,thin,positive,0
126886,thin,sadness,0
126887,thin,surprise,0
126888,thin,trust,0
126889,thing,anger,0
126890,thing,anticipation,0
126891,thing,disgust,0
126892,thing,fear,0
126893,thing,joy,0
126894,thing,negative,0
126895,thing,positive,0
126896,thing,sadness,0
126897,thing,surprise,0
126898,thing,trust,0
126899,things,anger,0
126900,things,anticipation,0
126901,things,disgust,0
126902,things,fear,0
126903,things,joy,0
126904,things,negative,0
126905,things,positive,0
126906,things,sadness,0
126907,things,surprise,0
126908,things,trust,0
126909,thinker,anger,0
126910,thinker,anticipation,0
126911,thinker,disgust,0
126912,thinker,fear,0
126913,thinker,joy,0
126914,thinker,negative,0
126915,thinker,positive,1
126916,thinker,sadness,0
126917,thinker,surprise,0
126918,thinker,trust,0
126919,thinking,anger,0
126920,thinking,anticipation,0
126921,thinking,disgust,0
126922,thinking,fear,0
126923,thinking,joy,0
126924,thinking,negative,0
126925,thinking,positive,0
126926,thinking,sadness,0
126927,thinking,surprise,0
126928,thinking,trust,0
126929,thirds,anger,0
126930,thirds,anticipation,0
126931,thirds,disgust,0
126932,thirds,fear,0
126933,thirds,joy,0
126934,thirds,negative,0
126935,thirds,positive,0
126936,thirds,sadness,0
126937,thirds,surprise,0
126938,thirds,trust,0
126939,thirst,anger,0
126940,thirst,anticipation,1
126941,thirst,disgust,0
126942,thirst,fear,0
126943,thirst,joy,0
126944,thirst,negative,0
126945,thirst,positive,0
126946,thirst,sadness,1
126947,thirst,surprise,1
126948,thirst,trust,0
126949,thirsty,anger,0
126950,thirsty,anticipation,0
126951,thirsty,disgust,0
126952,thirsty,fear,0
126953,thirsty,joy,0
126954,thirsty,negative,1
126955,thirsty,positive,0
126956,thirsty,sadness,0
126957,thirsty,surprise,0
126958,thirsty,trust,0
126959,thirteen,anger,0
126960,thirteen,anticipation,0
126961,thirteen,disgust,0
126962,thirteen,fear,0
126963,thirteen,joy,0
126964,thirteen,negative,0
126965,thirteen,positive,0
126966,thirteen,sadness,0
126967,thirteen,surprise,0
126968,thirteen,trust,0
126969,thirteenth,anger,0
126970,thirteenth,anticipation,0
126971,thirteenth,disgust,0
126972,thirteenth,fear,1
126973,thirteenth,joy,0
126974,thirteenth,negative,0
126975,thirteenth,positive,0
126976,thirteenth,sadness,0
126977,thirteenth,surprise,0
126978,thirteenth,trust,0
126979,thistle,anger,0
126980,thistle,anticipation,0
126981,thistle,disgust,0
126982,thistle,fear,0
126983,thistle,joy,0
126984,thistle,negative,0
126985,thistle,positive,0
126986,thistle,sadness,0
126987,thistle,surprise,0
126988,thistle,trust,0
126989,thither,anger,0
126990,thither,anticipation,0
126991,thither,disgust,0
126992,thither,fear,0
126993,thither,joy,0
126994,thither,negative,0
126995,thither,positive,0
126996,thither,sadness,0
126997,thither,surprise,0
126998,thither,trust,0
126999,thong,anger,0
127000,thong,anticipation,0
127001,thong,disgust,0
127002,thong,fear,0
127003,thong,joy,0
127004,thong,negative,0
127005,thong,positive,0
127006,thong,sadness,0
127007,thong,surprise,0
127008,thong,trust,0
127009,thorn,anger,0
127010,thorn,anticipation,0
127011,thorn,disgust,0
127012,thorn,fear,0
127013,thorn,joy,0
127014,thorn,negative,1
127015,thorn,positive,0
127016,thorn,sadness,0
127017,thorn,surprise,0
127018,thorn,trust,0
127019,thorny,anger,0
127020,thorny,anticipation,0
127021,thorny,disgust,0
127022,thorny,fear,1
127023,thorny,joy,0
127024,thorny,negative,1
127025,thorny,positive,0
127026,thorny,sadness,0
127027,thorny,surprise,0
127028,thorny,trust,0
127029,thoroughbred,anger,0
127030,thoroughbred,anticipation,0
127031,thoroughbred,disgust,0
127032,thoroughbred,fear,0
127033,thoroughbred,joy,0
127034,thoroughbred,negative,0
127035,thoroughbred,positive,1
127036,thoroughbred,sadness,0
127037,thoroughbred,surprise,0
127038,thoroughbred,trust,0
127039,thoroughfare,anger,0
127040,thoroughfare,anticipation,0
127041,thoroughfare,disgust,0
127042,thoroughfare,fear,0
127043,thoroughfare,joy,0
127044,thoroughfare,negative,0
127045,thoroughfare,positive,0
127046,thoroughfare,sadness,0
127047,thoroughfare,surprise,0
127048,thoroughfare,trust,0
127049,thought,anger,0
127050,thought,anticipation,1
127051,thought,disgust,0
127052,thought,fear,0
127053,thought,joy,0
127054,thought,negative,0
127055,thought,positive,0
127056,thought,sadness,0
127057,thought,surprise,0
127058,thought,trust,0
127059,thoughtful,anger,0
127060,thoughtful,anticipation,0
127061,thoughtful,disgust,0
127062,thoughtful,fear,0
127063,thoughtful,joy,0
127064,thoughtful,negative,0
127065,thoughtful,positive,1
127066,thoughtful,sadness,0
127067,thoughtful,surprise,0
127068,thoughtful,trust,1
127069,thoughtfulness,anger,0
127070,thoughtfulness,anticipation,0
127071,thoughtfulness,disgust,0
127072,thoughtfulness,fear,0
127073,thoughtfulness,joy,0
127074,thoughtfulness,negative,0
127075,thoughtfulness,positive,1
127076,thoughtfulness,sadness,0
127077,thoughtfulness,surprise,0
127078,thoughtfulness,trust,0
127079,thoughtless,anger,1
127080,thoughtless,anticipation,0
127081,thoughtless,disgust,1
127082,thoughtless,fear,0
127083,thoughtless,joy,0
127084,thoughtless,negative,1
127085,thoughtless,positive,0
127086,thoughtless,sadness,0
127087,thoughtless,surprise,0
127088,thoughtless,trust,0
127089,thoughts,anger,0
127090,thoughts,anticipation,0
127091,thoughts,disgust,0
127092,thoughts,fear,0
127093,thoughts,joy,0
127094,thoughts,negative,0
127095,thoughts,positive,0
127096,thoughts,sadness,0
127097,thoughts,surprise,0
127098,thoughts,trust,0
127099,thousand,anger,0
127100,thousand,anticipation,0
127101,thousand,disgust,0
127102,thousand,fear,0
127103,thousand,joy,0
127104,thousand,negative,0
127105,thousand,positive,0
127106,thousand,sadness,0
127107,thousand,surprise,0
127108,thousand,trust,0
127109,thrash,anger,1
127110,thrash,anticipation,0
127111,thrash,disgust,1
127112,thrash,fear,1
127113,thrash,joy,0
127114,thrash,negative,1
127115,thrash,positive,0
127116,thrash,sadness,1
127117,thrash,surprise,0
127118,thrash,trust,0
127119,thread,anger,0
127120,thread,anticipation,0
127121,thread,disgust,0
127122,thread,fear,0
127123,thread,joy,0
127124,thread,negative,0
127125,thread,positive,0
127126,thread,sadness,0
127127,thread,surprise,0
127128,thread,trust,0
127129,threat,anger,1
127130,threat,anticipation,0
127131,threat,disgust,0
127132,threat,fear,1
127133,threat,joy,0
127134,threat,negative,1
127135,threat,positive,0
127136,threat,sadness,0
127137,threat,surprise,0
127138,threat,trust,0
127139,threaten,anger,1
127140,threaten,anticipation,1
127141,threaten,disgust,0
127142,threaten,fear,1
127143,threaten,joy,0
127144,threaten,negative,1
127145,threaten,positive,0
127146,threaten,sadness,0
127147,threaten,surprise,0
127148,threaten,trust,0
127149,threatening,anger,1
127150,threatening,anticipation,0
127151,threatening,disgust,1
127152,threatening,fear,1
127153,threatening,joy,0
127154,threatening,negative,1
127155,threatening,positive,0
127156,threatening,sadness,0
127157,threatening,surprise,0
127158,threatening,trust,0
127159,threefold,anger,0
127160,threefold,anticipation,0
127161,threefold,disgust,0
127162,threefold,fear,0
127163,threefold,joy,0
127164,threefold,negative,0
127165,threefold,positive,0
127166,threefold,sadness,0
127167,threefold,surprise,0
127168,threefold,trust,0
127169,thresh,anger,1
127170,thresh,anticipation,0
127171,thresh,disgust,0
127172,thresh,fear,1
127173,thresh,joy,0
127174,thresh,negative,1
127175,thresh,positive,0
127176,thresh,sadness,1
127177,thresh,surprise,0
127178,thresh,trust,0
127179,threshold,anger,0
127180,threshold,anticipation,0
127181,threshold,disgust,0
127182,threshold,fear,0
127183,threshold,joy,0
127184,threshold,negative,0
127185,threshold,positive,0
127186,threshold,sadness,0
127187,threshold,surprise,0
127188,threshold,trust,0
127189,thrice,anger,0
127190,thrice,anticipation,0
127191,thrice,disgust,0
127192,thrice,fear,0
127193,thrice,joy,0
127194,thrice,negative,0
127195,thrice,positive,0
127196,thrice,sadness,0
127197,thrice,surprise,0
127198,thrice,trust,0
127199,thrift,anger,0
127200,thrift,anticipation,0
127201,thrift,disgust,1
127202,thrift,fear,0
127203,thrift,joy,0
127204,thrift,negative,0
127205,thrift,positive,1
127206,thrift,sadness,0
127207,thrift,surprise,0
127208,thrift,trust,1
127209,thrifty,anger,0
127210,thrifty,anticipation,0
127211,thrifty,disgust,0
127212,thrifty,fear,0
127213,thrifty,joy,0
127214,thrifty,negative,0
127215,thrifty,positive,0
127216,thrifty,sadness,0
127217,thrifty,surprise,0
127218,thrifty,trust,0
127219,thrill,anger,0
127220,thrill,anticipation,1
127221,thrill,disgust,0
127222,thrill,fear,1
127223,thrill,joy,1
127224,thrill,negative,0
127225,thrill,positive,1
127226,thrill,sadness,0
127227,thrill,surprise,1
127228,thrill,trust,0
127229,thrilling,anger,0
127230,thrilling,anticipation,1
127231,thrilling,disgust,0
127232,thrilling,fear,0
127233,thrilling,joy,1
127234,thrilling,negative,0
127235,thrilling,positive,1
127236,thrilling,sadness,0
127237,thrilling,surprise,1
127238,thrilling,trust,0
127239,thriving,anger,0
127240,thriving,anticipation,1
127241,thriving,disgust,0
127242,thriving,fear,0
127243,thriving,joy,1
127244,thriving,negative,0
127245,thriving,positive,1
127246,thriving,sadness,0
127247,thriving,surprise,0
127248,thriving,trust,0
127249,throat,anger,0
127250,throat,anticipation,0
127251,throat,disgust,0
127252,throat,fear,0
127253,throat,joy,0
127254,throat,negative,0
127255,throat,positive,0
127256,throat,sadness,0
127257,throat,surprise,0
127258,throat,trust,0
127259,throb,anger,0
127260,throb,anticipation,0
127261,throb,disgust,0
127262,throb,fear,1
127263,throb,joy,0
127264,throb,negative,1
127265,throb,positive,0
127266,throb,sadness,1
127267,throb,surprise,0
127268,throb,trust,0
127269,throbbing,anger,0
127270,throbbing,anticipation,0
127271,throbbing,disgust,0
127272,throbbing,fear,0
127273,throbbing,joy,0
127274,throbbing,negative,0
127275,throbbing,positive,0
127276,throbbing,sadness,0
127277,throbbing,surprise,0
127278,throbbing,trust,0
127279,throne,anger,0
127280,throne,anticipation,0
127281,throne,disgust,0
127282,throne,fear,0
127283,throne,joy,0
127284,throne,negative,0
127285,throne,positive,1
127286,throne,sadness,0
127287,throne,surprise,0
127288,throne,trust,1
127289,throng,anger,0
127290,throng,anticipation,0
127291,throng,disgust,0
127292,throng,fear,0
127293,throng,joy,0
127294,throng,negative,0
127295,throng,positive,0
127296,throng,sadness,0
127297,throng,surprise,0
127298,throng,trust,0
127299,throttle,anger,1
127300,throttle,anticipation,0
127301,throttle,disgust,0
127302,throttle,fear,0
127303,throttle,joy,0
127304,throttle,negative,1
127305,throttle,positive,0
127306,throttle,sadness,0
127307,throttle,surprise,0
127308,throttle,trust,0
127309,throw,anger,0
127310,throw,anticipation,0
127311,throw,disgust,0
127312,throw,fear,0
127313,throw,joy,0
127314,throw,negative,0
127315,throw,positive,0
127316,throw,sadness,0
127317,throw,surprise,0
127318,throw,trust,0
127319,thrush,anger,0
127320,thrush,anticipation,0
127321,thrush,disgust,0
127322,thrush,fear,0
127323,thrush,joy,0
127324,thrush,negative,0
127325,thrush,positive,0
127326,thrush,sadness,0
127327,thrush,surprise,0
127328,thrush,trust,0
127329,thrust,anger,0
127330,thrust,anticipation,0
127331,thrust,disgust,0
127332,thrust,fear,0
127333,thrust,joy,0
127334,thrust,negative,0
127335,thrust,positive,0
127336,thrust,sadness,0
127337,thrust,surprise,0
127338,thrust,trust,0
127339,thud,anger,0
127340,thud,anticipation,0
127341,thud,disgust,0
127342,thud,fear,0
127343,thud,joy,0
127344,thud,negative,0
127345,thud,positive,0
127346,thud,sadness,0
127347,thud,surprise,0
127348,thud,trust,0
127349,thug,anger,1
127350,thug,anticipation,0
127351,thug,disgust,1
127352,thug,fear,1
127353,thug,joy,0
127354,thug,negative,1
127355,thug,positive,0
127356,thug,sadness,0
127357,thug,surprise,0
127358,thug,trust,0
127359,thumb,anger,0
127360,thumb,anticipation,0
127361,thumb,disgust,0
127362,thumb,fear,0
127363,thumb,joy,0
127364,thumb,negative,0
127365,thumb,positive,0
127366,thumb,sadness,0
127367,thumb,surprise,0
127368,thumb,trust,0
127369,thump,anger,1
127370,thump,anticipation,0
127371,thump,disgust,0
127372,thump,fear,0
127373,thump,joy,0
127374,thump,negative,1
127375,thump,positive,0
127376,thump,sadness,0
127377,thump,surprise,0
127378,thump,trust,0
127379,thumping,anger,0
127380,thumping,anticipation,0
127381,thumping,disgust,0
127382,thumping,fear,1
127383,thumping,joy,0
127384,thumping,negative,0
127385,thumping,positive,0
127386,thumping,sadness,0
127387,thumping,surprise,0
127388,thumping,trust,0
127389,thunder,anger,0
127390,thunder,anticipation,0
127391,thunder,disgust,0
127392,thunder,fear,0
127393,thunder,joy,0
127394,thunder,negative,0
127395,thunder,positive,0
127396,thunder,sadness,0
127397,thunder,surprise,0
127398,thunder,trust,0
127399,thunderbolt,anger,0
127400,thunderbolt,anticipation,0
127401,thunderbolt,disgust,0
127402,thunderbolt,fear,0
127403,thunderbolt,joy,0
127404,thunderbolt,negative,0
127405,thunderbolt,positive,0
127406,thunderbolt,sadness,0
127407,thunderbolt,surprise,0
127408,thunderbolt,trust,0
127409,thundering,anger,1
127410,thundering,anticipation,0
127411,thundering,disgust,0
127412,thundering,fear,1
127413,thundering,joy,0
127414,thundering,negative,1
127415,thundering,positive,0
127416,thundering,sadness,0
127417,thundering,surprise,0
127418,thundering,trust,0
127419,thunderstorm,anger,0
127420,thunderstorm,anticipation,0
127421,thunderstorm,disgust,0
127422,thunderstorm,fear,0
127423,thunderstorm,joy,0
127424,thunderstorm,negative,0
127425,thunderstorm,positive,0
127426,thunderstorm,sadness,0
127427,thunderstorm,surprise,0
127428,thunderstorm,trust,0
127429,thwart,anger,0
127430,thwart,anticipation,0
127431,thwart,disgust,0
127432,thwart,fear,0
127433,thwart,joy,0
127434,thwart,negative,1
127435,thwart,positive,0
127436,thwart,sadness,0
127437,thwart,surprise,1
127438,thwart,trust,0
127439,thyme,anger,0
127440,thyme,anticipation,0
127441,thyme,disgust,0
127442,thyme,fear,0
127443,thyme,joy,0
127444,thyme,negative,0
127445,thyme,positive,0
127446,thyme,sadness,0
127447,thyme,surprise,0
127448,thyme,trust,0
127449,tiara,anger,0
127450,tiara,anticipation,0
127451,tiara,disgust,0
127452,tiara,fear,0
127453,tiara,joy,0
127454,tiara,negative,0
127455,tiara,positive,0
127456,tiara,sadness,0
127457,tiara,surprise,0
127458,tiara,trust,0
127459,tick,anger,0
127460,tick,anticipation,0
127461,tick,disgust,0
127462,tick,fear,0
127463,tick,joy,0
127464,tick,negative,0
127465,tick,positive,0
127466,tick,sadness,0
127467,tick,surprise,0
127468,tick,trust,0
127469,ticker,anger,0
127470,ticker,anticipation,0
127471,ticker,disgust,0
127472,ticker,fear,0
127473,ticker,joy,0
127474,ticker,negative,0
127475,ticker,positive,0
127476,ticker,sadness,0
127477,ticker,surprise,0
127478,ticker,trust,0
127479,ticket,anger,0
127480,ticket,anticipation,0
127481,ticket,disgust,0
127482,ticket,fear,0
127483,ticket,joy,0
127484,ticket,negative,0
127485,ticket,positive,0
127486,ticket,sadness,0
127487,ticket,surprise,0
127488,ticket,trust,0
127489,tickle,anger,0
127490,tickle,anticipation,1
127491,tickle,disgust,0
127492,tickle,fear,0
127493,tickle,joy,1
127494,tickle,negative,0
127495,tickle,positive,1
127496,tickle,sadness,0
127497,tickle,surprise,1
127498,tickle,trust,1
127499,ticklish,anger,0
127500,ticklish,anticipation,0
127501,ticklish,disgust,0
127502,ticklish,fear,0
127503,ticklish,joy,0
127504,ticklish,negative,0
127505,ticklish,positive,0
127506,ticklish,sadness,0
127507,ticklish,surprise,0
127508,ticklish,trust,0
127509,tidal,anger,0
127510,tidal,anticipation,0
127511,tidal,disgust,0
127512,tidal,fear,0
127513,tidal,joy,0
127514,tidal,negative,0
127515,tidal,positive,0
127516,tidal,sadness,0
127517,tidal,surprise,0
127518,tidal,trust,0
127519,tidbit,anger,0
127520,tidbit,anticipation,0
127521,tidbit,disgust,0
127522,tidbit,fear,0
127523,tidbit,joy,0
127524,tidbit,negative,0
127525,tidbit,positive,0
127526,tidbit,sadness,0
127527,tidbit,surprise,0
127528,tidbit,trust,0
127529,tide,anger,0
127530,tide,anticipation,0
127531,tide,disgust,0
127532,tide,fear,0
127533,tide,joy,0
127534,tide,negative,0
127535,tide,positive,0
127536,tide,sadness,0
127537,tide,surprise,0
127538,tide,trust,0
127539,tidings,anger,0
127540,tidings,anticipation,0
127541,tidings,disgust,0
127542,tidings,fear,0
127543,tidings,joy,0
127544,tidings,negative,0
127545,tidings,positive,0
127546,tidings,sadness,0
127547,tidings,surprise,0
127548,tidings,trust,0
127549,tie,anger,0
127550,tie,anticipation,0
127551,tie,disgust,0
127552,tie,fear,0
127553,tie,joy,0
127554,tie,negative,0
127555,tie,positive,0
127556,tie,sadness,0
127557,tie,surprise,0
127558,tie,trust,0
127559,tier,anger,0
127560,tier,anticipation,0
127561,tier,disgust,0
127562,tier,fear,0
127563,tier,joy,0
127564,tier,negative,0
127565,tier,positive,0
127566,tier,sadness,0
127567,tier,surprise,0
127568,tier,trust,0
127569,tiff,anger,1
127570,tiff,anticipation,0
127571,tiff,disgust,0
127572,tiff,fear,0
127573,tiff,joy,0
127574,tiff,negative,1
127575,tiff,positive,0
127576,tiff,sadness,0
127577,tiff,surprise,0
127578,tiff,trust,0
127579,tiger,anger,0
127580,tiger,anticipation,0
127581,tiger,disgust,0
127582,tiger,fear,0
127583,tiger,joy,0
127584,tiger,negative,0
127585,tiger,positive,0
127586,tiger,sadness,0
127587,tiger,surprise,0
127588,tiger,trust,0
127589,tighten,anger,1
127590,tighten,anticipation,0
127591,tighten,disgust,0
127592,tighten,fear,0
127593,tighten,joy,0
127594,tighten,negative,0
127595,tighten,positive,0
127596,tighten,sadness,0
127597,tighten,surprise,0
127598,tighten,trust,0
127599,tightness,anger,0
127600,tightness,anticipation,0
127601,tightness,disgust,0
